Class,mfcc_mean1,mfcc_mean2,mfcc_mean3,mfcc_mean4,mfcc_mean5,mfcc_mean6,mfcc_mean7,mfcc_mean8,mfcc_mean9,mfcc_mean10,mfcc_mean11,mfcc_mean12,mfcc_mean13,mfcc_mean14,mfcc_mean15,mfcc_mean16,mfcc_mean17,mfcc_mean18,mfcc_mean19,mfcc_mean20,ZCR_mean,ZCR_std,SC_mean,SC_std
1,-503.7385489864,44.3556049651,-28.8900948918,-10.7784686058,-12.8199739697,19.9640251917,0.3853673173,8.3001071278,-15.5098427086,-2.2466907799,2.3706853324,-0.1945811229,3.6730210455,5.9034688069,18.2568164711,26.2874533566,11.0822591031,7.3892539003,0.3828656491,5.0763636496,0.086391787,0.0636760888,2244.220605242,768.1195472298
1,-602.6712995794,88.7045855723,-41.2899498982,-16.0999337973,-8.4430728763,7.1356418577,-12.0721035012,-14.593422096,-6.3389199099,0.2655332435,-1.6905335138,-10.5292796724,-0.6025134671,-7.2408954074,-8.7217134254,-13.3861996173,-13.3851072816,-6.249181723,2.0167395274,25.9237398913,0.0378175445,0.0165121288,1075.1571616859,680.6944013605
1,-388.7182837946,78.751934955,-45.6103236475,-11.3929580051,-7.0244665741,3.1460197187,-3.7875320384,-0.6677577328,-12.9050397452,-14.9579268761,-3.3732511099,-5.9274740889,0.0721246347,-6.4227831398,7.8242390529,30.2818880296,47.0004348273,53.6590237807,35.8319178584,10.3514752654,0.0347368513,0.0170654603,685.6579106222,144.6432364274
1,-543.2870722171,28.3830096436,-25.4722563891,-5.3183583557,-16.8886895426,13.910253358,12.7229327363,36.3482106338,8.9312212941,-4.6978538465,-14.7601892081,-9.8257361688,16.4647129468,19.1599655563,22.0365734571,-3.3158858028,-12.5549079382,-0.0222878814,10.9051021306,12.8126034647,0.0514507958,0.0202200676,1140.1526467002,366.7992425285
1,-405.6065926692,77.6458386848,-63.1163751667,-6.5375899016,-16.7610732287,3.1870600477,-19.9705975388,-1.9293163419,-5.461601662,6.028106162,19.7628933306,17.4594501187,18.7915020655,-4.5819757551,-11.236572483,-18.046576023,-4.9457493397,9.0757603848,11.4893905453,10.97094415,0.0384542735,0.0178583583,1013.5067592289,180.0213253723
1,-513.6918784381,50.9307844366,-41.3655230732,1.3428975152,-6.8542508446,-0.3003159663,-10.9320377157,-16.3146501784,-17.0934098697,-10.3820334205,-4.0094337212,-8.5254603442,0.8664592129,2.9160681003,17.310477712,24.9431970558,24.2180913376,20.092357241,3.2564521572,-5.9511372409,0.0252535975,0.0157007607,1441.4962352888,757.4674397877
1,-419.4465557733,32.824769483,-63.1065131468,-22.6811720308,-20.4669469023,10.9943504787,-2.1066722558,5.9917265729,-6.0563149908,-8.8905809032,-3.8246716012,4.7816998249,9.7559344497,-19.0540025701,-7.1783997675,14.8256747691,29.2829465398,23.5644214782,7.8995184673,4.0437881755,0.0721312059,0.0245571501,1356.3717147994,342.8942356853
1,-552.6010002771,109.2241031004,-33.137407144,-8.2782460142,1.5623553804,0.7750808365,-1.8817238787,-7.1217054036,-17.2501587707,-20.5551461311,-16.2723216451,-12.082264245,-0.3650113392,-6.2852695522,-4.9796750723,6.9274222227,24.7052689208,50.6725411858,55.1710783974,38.8688647156,0.0256116266,0.0126414387,675.4216703241,259.5885936817
1,-426.0490098327,38.4305855229,-54.4318139745,-20.6485570071,-12.9721645414,18.4776688039,17.1747549269,12.7557505166,-15.1099113938,-20.0458531812,3.7984648585,13.6424376457,16.6216547627,-9.7802477437,-11.3617768111,18.9427422842,38.5978008615,21.5489072015,6.6669475518,2.8654084896,0.0732897694,0.0406463076,1179.100875452,447.8760012885
1,-442.8679959606,33.3066873949,-46.1709535244,-18.5513679843,-12.7226344181,12.5442792359,17.0810524602,23.4847517208,-1.1469277944,-18.9841223741,-11.7730028234,4.6357364278,25.2276128688,7.9081638735,-9.1397566594,-12.5517508548,12.1331665428,28.0180776664,19.5235820081,21.4268706122,0.0744536195,0.0765519173,1214.051100818,615.344207556
1,-427.7694080865,88.1127461007,-38.6915017623,-1.0176191609,-7.4562659494,9.8154930634,-5.344852226,-4.8508992964,-13.6240216332,-17.492096087,-8.0205419514,-10.507688925,-6.9228722528,-15.1892140519,-4.1526013992,3.2165470933,9.981591204,23.3415483586,37.7023529595,48.9281961992,0.019409787,0.0105822986,739.51256809,195.3895796389
1,-464.0434239041,29.3210416574,-55.2547725939,-15.3321311786,-19.8539520031,18.6389366393,0.0338971339,9.7348278676,-8.326524391,-4.8460169136,2.0792976402,2.9448871406,4.3859875652,-9.9653937417,-3.053081875,13.1668550378,26.3456094741,17.0468379291,12.9700071241,4.8540279668,0.0808698382,0.0566179493,1582.300721224,615.1298184509
1,-526.3239289383,71.772205688,-43.326461286,3.2349264891,-8.5262697356,0.9183967022,-12.1366939785,-10.3602824013,-7.3348431145,1.8765111235,2.340504343,-9.7867253219,-7.7839730948,-12.7153283514,-1.4132214959,3.6204486578,7.905914902,19.4475968972,29.5512761664,31.3177778542,0.0307701905,0.0163269124,1298.263191417,643.2621997651
1,-457.3466760926,7.8502184449,-60.5385932798,-11.0919050217,-21.0507696738,18.9547855776,-9.6586252614,7.3215351998,-14.0347931452,7.9574290373,-6.0872706284,-8.7399542886,1.9019837756,16.0467382384,15.2732332192,2.7449971553,6.6373381235,13.6447143902,-0.5685733635,1.7598534366,0.0921992112,0.0368348852,2238.7835892202,434.747620843
1,-420.2902699763,16.5999893902,-43.5846059417,-7.9464882872,-17.5295441597,22.959701614,-5.2418193278,7.3621644059,-22.477090301,6.2384931839,3.9568892534,0.5178488019,5.0067511993,12.468705119,26.4035924859,19.4725927496,0.5262971196,3.8424789561,4.2761817524,8.1136032726,0.0910782962,0.0588446247,2262.5764915524,716.624986439
1,-544.623198128,74.5156962715,-29.6656388765,-8.8672498977,1.9441123121,-3.6595180411,-12.0110919627,-19.6800009837,-24.4922548082,-13.5867165313,-3.083175081,0.9555737206,12.6102314125,16.7259793019,35.2032156424,51.7415492978,43.2143676543,19.6836656845,-8.8949267246,-17.7081474445,0.0244253959,0.0082675679,663.76023914,297.3734304625
1,-568.3456386743,122.35649433,-23.4058731089,6.4590574389,19.8250159653,12.928164511,9.1027850139,4.8258002781,-8.3121698294,-15.7119808333,-10.0586547623,-6.8407191615,-4.2458171196,-13.6553979991,-9.5718118134,-3.9970850215,-10.8593637884,-9.782818787,-7.6675694675,-0.8446627489,0.0187388555,0.0113162596,658.0035295548,367.6285072797
1,-616.4870267523,120.5483966739,-6.9320079321,6.2831626033,22.1806831796,13.8959497552,8.7795841745,3.4941216723,-5.6476101252,-10.7078657058,-9.8380214655,-7.2955395189,-3.8689916451,-8.1057826476,-7.8747103549,-6.1209287797,-8.3433981159,-6.2776838613,-5.5886762979,-5.8505742323,0.0144719113,0.0062988896,628.7657355975,367.6744650211
1,-402.9801295104,15.5527919602,-67.804640423,-12.0805220324,-20.8697497142,6.4106036076,-24.818336729,1.5208743212,-4.3276504253,15.1863204407,-7.8486909027,-15.0686215179,9.802170754,16.2284960529,2.8379231757,-9.4404433349,4.1689426508,16.6124621367,7.3993807016,-4.1513840839,0.1025654901,0.0294052778,1886.8450333529,360.56477787
1,-445.5946344332,116.7481009347,-36.9576252743,8.6920060172,-3.8167391139,13.9007366907,-6.3704506533,-4.0693235394,-11.4647664154,-10.294455253,0.9418641202,-0.1200993926,2.7209745364,-9.108555218,1.0175794732,3.6537319344,0.671585361,-4.0933233094,-8.5465710948,-1.9110706946,0.0305916518,0.0157615744,811.6703747778,269.3383318109
1,-507.6542285661,44.4273726316,-47.8796643112,2.9558221888,-19.5897687061,2.620525542,-11.2530692479,1.0600461669,-4.3329446263,6.8381576042,7.8246766828,6.3968660204,12.1504120642,-0.9427903311,-8.141828931,-15.6821684794,-4.9843977055,5.3432139779,8.9426788654,10.2186342122,0.0341504042,0.0203502877,1624.4304914012,543.5443727208
1,-519.4329212186,67.4587173866,-45.6314155856,6.800578406,-7.6503791032,0.8005554055,-12.289802991,-10.7939836953,-13.5473520774,-5.5479456588,-2.1502523944,-8.3941049096,-4.8962368201,-14.0636418338,-5.318239217,-1.9580159434,8.1561435044,22.8386018499,31.6759979259,35.2044676989,0.0325413588,0.0175807121,1264.1874063044,595.9042933957
1,-400.98754938,94.0805063563,-45.7656850815,-0.9969404123,-6.9491514011,12.1819926418,-12.704946939,-7.5433377914,-13.6009614671,-14.8301494888,-7.247245285,-13.885345441,-7.2664401867,-17.7661043145,-10.7367512702,-5.6408583497,2.2310493389,11.7170474784,22.0211364067,41.192609061,0.0247462681,0.016358356,750.4260253579,177.569504761
1,-457.2095066024,47.5056646967,-42.1678631552,-5.3113747807,-15.2356375211,-5.4890608039,-12.1584059581,-7.2133976543,-4.9219453563,-3.591799238,0.2930422359,7.2900999029,22.6984272556,11.5681212836,-0.291100946,-12.0996492452,-11.4213908535,-5.3588211504,-3.3307474758,-0.1974931795,0.0358318778,0.0236264707,1318.951271918,670.556733352
1,-492.3160550101,73.1285419696,-41.8202337178,0.0048098684,-6.3179511237,-2.3576381699,-13.3877119259,-12.8924966481,-6.6891338689,-0.7654825865,2.3897406709,-6.2159820192,-5.6011864634,-12.1244502612,-10.9178947461,-8.3027242702,-0.6817504134,12.0347745995,21.0666637243,31.9587369686,0.0292224044,0.0178524574,1131.0894341026,634.7664748083
1,-540.8361704202,19.5776539259,-44.5606001241,-22.7370608716,-9.091718701,18.605399682,8.3886533521,8.1264001626,-3.8275255801,-4.3441241167,2.84172376,6.0253576164,11.1631126676,-10.1938662401,-10.4615756281,6.9378082417,25.6432278199,16.2504377847,3.8311634751,6.6951011102,0.0713272758,0.0517153284,1732.359152728,627.5385239499
1,-438.9235088307,15.4361061602,-73.5944157023,-13.6250120055,-25.099597885,19.8017967141,-11.1027686034,8.1495551297,-18.615146188,9.0311469165,-7.9000325135,-5.5999843738,4.1223061962,15.1752397779,10.836216231,-0.7058165034,6.3704634991,15.939728919,-0.1874442749,4.2234885485,0.0953915766,0.0269664959,2182.4078448374,346.6731126537
1,-434.136453893,15.9927632301,-43.9587028002,-4.4208635418,-16.0445248549,6.7262385508,-8.3433304085,-2.1551078003,-6.2360539335,7.5812284352,-1.2712699274,-10.9503139311,0.0046616342,6.5227883034,15.5840087256,0.9845179766,-1.3029651896,4.4187719107,5.379201835,5.7719734287,0.0727967101,0.0387864366,1894.2994818277,631.1575142671
1,-402.4303210623,61.2935069349,-52.161944806,-11.5882127465,-12.0848895805,0.5166701438,-9.2234459715,-1.9611386354,-14.6868842013,-19.4903815688,-9.0985211583,-0.7379677172,20.9313381028,22.5711391999,36.3649501371,32.5157914819,6.5261199155,-13.499873168,-12.7369158065,8.5296416043,0.046357945,0.0190603442,941.5467484611,226.9321107712
1,-534.4193674954,31.6226413879,-29.1097499053,-17.5015025236,-17.6447251064,11.497587519,21.0528243742,34.779516555,3.5061838476,-14.8274577927,-18.2511300598,-3.6913484561,23.1852045826,24.322666359,10.8435874518,-16.9443654401,-10.4836501289,9.6563784103,19.8677601918,24.220067818,0.0633938606,0.0447325066,1168.1972512389,523.0150353773
1,-443.3370534846,19.9446039769,-39.9525690389,-11.267784923,-19.0151400421,32.5114357657,-8.9205257605,3.7690097418,-16.520390816,7.4187602692,-2.8744090667,-11.2317728502,-1.570386323,6.9797034605,21.4442747222,17.0374158089,14.3364772627,18.4543688373,10.4565615102,1.8732707573,0.1044989849,0.0580197281,2316.8137056317,730.0593433067
1,-414.2375706888,107.7021018696,-47.8259979642,-10.7542589074,-12.2724629397,-0.5411344173,-19.0017437176,-20.6555422419,-17.5886647837,-9.3726213706,-3.4264952288,-9.0864686123,-7.5819261142,-20.8754622055,-13.8938117035,-10.3013703133,-5.0287840086,-1.3430961695,2.528632345,22.1269484041,0.0387288816,0.0216208862,925.153157463,444.8729846983
1,-553.57407278,83.6482165064,-58.91938738,2.3930559263,-10.7187398545,11.5160149997,-8.4344668626,-3.8319640963,-17.2500043594,-11.8697750688,-5.8528248365,-3.8413514496,18.9163722756,23.647752959,42.3481537169,33.2185412828,12.4024621217,-7.1083473753,-9.2738120507,7.5448086123,0.0466171648,0.0198243202,981.6274864321,209.9707094751
1,-526.3080168223,49.8033731504,-45.1789619876,-12.3515252937,-31.6758717761,-2.4898927617,-13.5185865604,19.7457588229,21.9572751361,21.9755316562,11.4521194771,-12.0437932843,-16.4290350101,-23.6977088384,3.4790764528,28.3738690426,40.0719246221,33.1807670655,19.3082479227,15.1078562496,0.0420046494,0.0107369522,1054.3217766367,233.3166335707
1,-424.0116810311,68.3422304024,-65.2609169556,-1.7392212809,-16.6523371125,10.6863382348,-19.0900293675,2.3761794591,-6.0281777842,5.705809377,20.2243279175,19.6093343698,18.1004560669,-6.1830007344,-12.9918107281,-17.1951106029,-1.4226369735,10.3839438092,12.2837862677,9.4489268811,0.0478917375,0.0242623246,1149.9846934565,242.2604411985
1,-366.2442724515,32.340196905,-53.5428446776,-15.1323906755,-10.3693073922,10.5889591158,12.8440651597,22.0409246535,-5.5441620027,-18.7213094217,-11.9151478638,2.827936832,22.6072415176,4.0633040808,-11.3011632519,-11.4889791964,17.1785648093,31.1780060194,21.759362809,19.676755892,0.072337357,0.0466818657,1230.6747951656,576.4209040394
1,-448.8165611682,99.6280568424,-36.5440208773,12.0110667421,3.8281412029,17.6726622888,-2.7204241671,1.5235224123,-8.0025813011,-11.1326831197,-3.8741828552,-4.873067649,-1.3081863346,-11.8962889546,-5.1155992833,-3.9656561259,-6.1458788411,-7.7629496785,-6.1631580246,-0.1351860559,0.0308229429,0.0156175441,879.5428845177,372.4014995395
1,-552.2544811395,77.089600008,-49.9255680652,-0.6903627295,-21.9966325697,9.3230945809,-19.0242546087,9.7222551195,3.8388196182,11.916669109,18.1585366921,5.2878347926,1.9342240686,-20.2896044041,-13.7220355027,-3.9234768965,15.9442564969,22.7221953567,19.0840641709,28.2870645634,0.0369394037,0.0139500057,1241.0911492607,193.5680096282
1,-520.2443809025,55.8135406007,-44.0037180502,11.6164746543,-15.325396949,-2.0989010595,-18.0158064706,-7.0445863412,-13.106684078,-5.3519927449,-2.9865633848,-1.7417009653,16.7350390283,18.1723013654,24.1768840171,12.1012847022,7.0548023659,2.132907148,-6.1681354722,-4.8086981751,0.0318663062,0.0180103426,1491.1349591007,504.3203921047
1,-573.8499863146,88.5336945937,-19.5802249182,13.4358655286,1.464289031,11.6037259108,2.7363586903,-0.7204019738,-4.9540489783,-8.1324215945,-3.1259325732,-4.1682903982,2.5199656933,-2.8085092489,-2.9071451582,-5.2701516544,-3.0588135173,-0.3506840644,-2.1156304387,-1.5513429545,0.0144970644,0.0122021572,1227.3849593211,747.3409558553
1,-475.9232120458,31.050849318,-45.9410395433,-23.1670483202,-11.7038455875,11.7820936523,10.9032296535,9.3160704463,-8.7965816514,-8.7332698777,3.7855729115,8.8115463394,9.6263553778,-13.5368138455,-12.1030593296,12.7991879287,29.9778119983,21.8634718024,11.6215790073,5.1008005095,0.0682815221,0.0339562101,1264.6704072225,448.9685612466
1,-465.8642049806,111.3682447638,-35.9132385666,15.0915133443,3.270680394,21.8834540351,-5.7816185397,0.3402481685,-5.1690727747,-8.9963492207,-3.9337266824,-3.7881857811,5.9576566672,-3.8853207951,3.497715336,2.3911988823,-1.3407766678,-2.386818948,-6.0023836955,-0.5788510805,0.028253793,0.016746944,798.2770169128,285.6553257242
1,-556.0251008817,82.5819464816,-58.4310462051,0.1549028622,-9.0713284423,14.9924737912,-9.1830128174,-0.5481121615,-10.464281236,-2.3956939803,10.5609231986,14.9329192652,29.6251971334,12.429286522,9.3391830894,-7.5456414796,-14.9986548205,-7.6377744267,4.5793553739,9.5207375076,0.0520472788,0.0221960251,1133.7769939806,250.7204088621
1,-551.1769577134,75.9857690546,-50.3991686376,-2.8111923664,-15.6913736285,11.4120774995,-14.5614345607,-3.2317243866,-3.7221019668,3.098683522,20.0078144572,21.5677605422,23.9438059219,-4.9357448587,-13.5018157652,-18.0789708842,-4.2771814924,11.2141887913,8.2333072666,8.6376456531,0.0600802265,0.0195223898,1130.266259771,188.7101515732
1,-420.7023489136,56.2222109513,-60.293537202,-8.0868284807,-14.6472291047,11.3990353377,-8.6242180478,12.1649926313,-1.2605825894,1.8891789824,-5.0631509019,-11.0067365942,-0.0697819417,5.2426178376,33.6693457646,34.1939953513,20.2040653178,2.0200762493,-1.4145563229,-3.1681906339,0.0481801044,0.0308342817,1274.334501109,344.3156427093
1,-463.7701945486,36.6661050291,-51.6751665975,-6.898553717,-25.6196856302,-1.4551274662,-8.0950066798,9.5680519885,7.027688067,3.4295420101,-7.2660409562,-16.0058324444,-8.0837030138,-7.0155496405,21.3639601592,28.0199287706,15.6623180434,2.5494282361,1.2124761576,-4.743165383,0.043994443,0.0202438366,1497.1107445249,645.856760184
1,-572.8288380966,90.2032743983,-55.5295015666,8.6253862516,-7.5398937421,15.9114755153,-6.9546509201,7.2347353012,-5.3220462803,-3.9988323462,2.7330976292,12.274919834,30.2122456803,16.4300576913,17.6097367309,4.5390368832,-6.6254441781,-10.8002122336,-3.1336976716,6.6686286994,0.0473606655,0.0207294039,1185.2800038737,183.6391859827
1,-557.9336042012,78.745341769,-52.3099890337,2.8097145763,-15.9056108814,9.0695356074,-15.922310749,-2.0787370274,-7.5572885533,0.6198020304,17.5341195044,22.5715908004,31.7172282666,6.6774964902,-1.1126313692,-14.9638762968,-14.1545540667,-2.2746978185,3.2392902964,5.407023117,0.0440040299,0.0187449654,1143.245270428,238.3624358368
1,-407.086289815,22.6980309937,-56.0145816791,-17.179022526,-11.2186193995,27.9861041861,15.1293869583,6.1173216276,-27.3501571362,-16.2283213148,9.0536947768,14.7100865078,9.9622903365,-11.7545334769,5.9482348439,32.0181910469,32.1028104891,0.5735420785,-4.5490331959,-5.5377675828,0.0801020357,0.0356171283,1318.5105964597,516.8395465291
1,-378.7282579948,54.2130554173,-56.0889868103,-20.6254800685,-23.9839894959,-5.8695606465,-6.5585039457,15.4673316921,9.7316938636,12.3863748009,7.0062654709,-10.907899618,-12.4624231502,-21.1942816591,4.4027624743,29.7265488411,40.0799299308,28.7668596752,13.2979487059,7.7986928713,0.0435612583,0.0151225575,1025.9155470094,283.518596036
1,-381.4640558232,50.9062642252,-63.9720391589,-15.8837508666,-21.6247015142,6.6288441122,-7.5494368094,11.1341806351,2.715896355,5.0637804528,-0.3391570849,-18.986017729,-7.1201088647,-5.2556389523,24.6710533528,40.5248338614,34.8663749962,16.439438827,2.3082030099,-4.4763060512,0.0474387887,0.0188294918,1124.900505271,269.5338642375
1,-437.5447276359,15.735402525,-43.7221430195,-3.607060929,-18.8711064701,8.7541687039,-6.3696993981,-0.2316332389,-7.377877719,5.7892180487,-3.8761007614,-11.3360532612,-1.200842223,7.5269446866,17.7810404636,3.2485532739,-0.3030671115,5.6735599413,7.33381046,6.5202157427,0.0681053471,0.0368450903,1803.596357004,466.295915487
1,-428.9992953221,58.3742286295,-40.5587193267,-9.3300455166,-3.3655182849,0.7963504781,-9.578966615,-6.6453474998,-12.3744763295,-12.0576565104,-4.7953240078,-2.917836232,13.7397355487,18.7871608062,35.1547986506,40.0568336037,28.5271010841,13.1996532623,-8.0686379568,-10.5705095888,0.0199255999,0.0102193116,780.8982443931,270.7865183566
1,-552.8326842017,70.9023053307,-49.1070938404,-22.4067137753,-13.1851625942,-6.2735014116,-19.1679717317,-16.2300461314,-3.427742892,14.3810412177,15.3847779657,4.5464971164,12.0541899478,3.170712845,-7.6631372491,-22.9054139839,-18.1112874983,-1.1936813096,4.6124594582,17.034504453,0.0324091372,0.0117341539,1136.4985645953,699.9408817264
1,-382.6815681345,56.1640681243,-61.4948630228,-7.5898354341,-23.4276659001,0.2046108629,-13.334222017,6.5981094532,2.6625816644,11.4862634809,15.5366831247,3.9640236583,1.1673427167,-23.6889570105,-15.2301460165,-3.4621546874,15.5049970479,25.8429579385,26.5678966021,32.5936626854,0.0439328506,0.0275289264,1139.8821436507,305.388493382
1,-558.8592809886,70.2599475924,-42.8020281392,-15.2113575588,-9.3310591877,-0.9208465913,-13.5023908106,-10.2647859944,-2.8722012782,6.5406926453,3.4653339591,-6.3806863678,2.185713615,0.1090070484,-3.1052321855,-15.6956769929,-13.6179697902,-3.7761017341,2.2838640074,18.4757133429,0.0324263996,0.0135200301,1329.2451189164,807.2526112544
1,-425.4125346276,71.746404837,-65.0531374388,-5.01292145,-7.3451672042,11.2350696012,-9.6688444493,1.2422800609,-12.6920604093,-7.9819987684,5.5796738377,14.283699635,25.8868669241,10.6251276513,4.8419610648,-10.7371756951,-13.3341687613,-6.579614229,4.2268899167,9.2276151722,0.0553486158,0.0224167741,1131.3636401345,194.771459883
1,-469.8606797967,22.8215085919,-44.0350977237,-4.2447166763,-16.9623286228,6.7431515182,0.9576918728,1.1735859064,-9.5030711424,-3.5801236047,3.1604504414,4.5790500042,3.325378527,-9.6509254418,4.6367409512,12.2472525064,5.4541238401,0.9065201567,4.6570719322,0.0177419357,0.0605881492,0.0414032857,1933.5900579024,483.3577770379
1,-456.8608060078,36.8125451888,-44.6855097715,-7.5944100534,-21.1811155983,-5.6216410746,-4.1609982655,8.3925577359,4.5490188269,-4.045770988,-11.6088512847,-13.1491105122,8.2208568941,14.4374095085,19.7062069328,3.1524610854,-6.9128926645,1.5452395359,4.1015094574,6.9586544953,0.0429774823,0.0207114714,1378.6563347993,604.6028078253
1,-521.9148096673,17.0496571154,-41.3922454925,-9.4159552178,-9.750941837,19.0631049582,-1.0231687409,0.2985573991,-0.176889184,17.8495883561,7.0660198795,-16.01963304,-10.0322196185,2.5538525009,22.3853421286,5.3865134429,1.5025020529,18.4390393338,12.5980142361,6.398800335,0.0756694407,0.0334321945,1768.1469026013,301.4692995687
1,-416.8871272309,101.1517413194,-52.9626191094,-11.8784076267,-22.8506320094,1.5265646213,-27.7568338416,-11.3919259517,-15.1775977632,-5.1647497867,-0.0533895413,-14.6687250928,-5.4234907861,-17.9778717495,-4.4061193852,-14.2961382787,-21.9120676973,-11.6405700604,2.1578631937,28.1143654064,0.0337044852,0.0087127423,773.6638688024,275.8276708115
1,-526.5907539822,32.0024679588,-34.4116768726,-6.07247134,-24.4735729943,6.4569276507,0.7396617098,25.733997881,13.1038274695,-3.1658288061,-13.6633320749,-20.8939746738,1.7800377289,13.5438845561,34.8611208254,24.4187142709,5.1792605353,-0.8725403576,3.3423733969,4.3190937936,0.053913873,0.0503406378,1258.0760092086,439.9804410298
1,-594.7648742246,24.673762259,-52.9128648581,-18.96875095,-15.3171874425,23.8771592057,3.3248187245,11.1159750092,-5.7780790314,-1.240662711,0.710130721,9.4720472834,14.8318980845,-9.8726958816,-6.7759163669,10.513419349,29.0078900075,19.4036180461,8.7095835692,7.6348707876,0.0717597254,0.0509771038,1707.388742665,680.517876465
1,-419.3685828699,60.9580729442,-45.0745997001,-7.6942024752,-7.867621448,0.27678064,-11.3765927367,-7.5970695234,-14.9375103293,-15.8026326778,-5.7450249893,-4.5821356924,14.7358640496,19.7715974827,37.3090946961,43.3222147356,31.8612526187,15.2707198951,-11.1124716026,-13.789913781,0.022074657,0.0078652536,776.3255691857,274.8668667571
1,-612.5371415892,124.5668693316,-10.060313682,13.3534778007,22.1726445124,18.1261218219,6.8443769445,2.9186929249,0.2771708814,-3.6610368365,-4.1440777015,-5.108520007,0.8856176641,-3.8102752769,-0.2715528783,3.8008389028,0.3765152126,-1.5126052209,-6.3581971757,-5.2581882989,0.0153108016,0.0092697109,726.9324360518,430.1591689696
1,-458.6176570994,58.3243749916,-43.3012249429,-13.4172891997,-23.1103631444,-13.2294066051,-28.9004713194,-20.6232638506,-2.6524447591,17.7080766605,31.1745379093,24.0819896214,19.8968351326,-6.2340302869,-15.0691811321,-18.8145790209,-14.2090557086,0.7855498166,7.0793046942,14.4023200115,0.0361020419,0.015216655,920.5613402223,438.7888540168
1,-475.0170977864,33.0171265957,-47.8751976048,-5.0929977695,-19.2090776976,2.6258068908,2.6311305229,10.3609690794,-2.7469215085,-7.3555872362,-8.4464041079,-2.0159045081,11.299897384,3.7487747565,-4.5360030707,-10.7287685217,8.5547627479,16.944497386,9.0853748443,13.3122367971,0.0468004349,0.0260085884,1663.134414828,550.3597752237
1,-577.0567202524,119.5152419012,-18.1411486102,9.9190968168,22.900179202,12.3605958666,4.5422959329,-2.3965056155,-7.8869508276,-12.6556015229,-13.0846113162,-9.3647143584,-2.3292154375,-7.9859494442,-8.8666046065,-8.4019092696,-14.1266357364,-9.7425462055,-3.5542230402,1.5133748108,0.0154673902,0.0065339748,580.8179269933,272.2216136196
1,-444.6850231602,43.7916681764,-62.8390586035,-1.5513808765,-29.2014237386,3.8013080267,-4.0283523878,15.8891144487,6.902904233,-1.1119008643,-16.0085769701,-11.4690726713,12.9910309797,6.4287073539,1.5117732905,-12.650781949,-0.6741071654,9.946522065,8.2170359278,9.9487151711,0.0551083158,0.0313820885,1444.1415994708,320.9211752459
1,-503.0894109134,43.4850038426,-49.5986126374,-1.4416091572,-21.9588246036,2.9935798424,-1.9799276375,13.2439206795,4.5943590633,-1.8666978916,-12.5887675344,-9.3332261184,10.3960357592,6.9486812501,2.1880202082,-9.3797015591,0.4423331852,8.6721323611,6.3604310284,6.7501149527,0.0509102583,0.0314796003,1612.8283464822,507.7486858306
1,-537.3357548681,59.9455081861,-41.0078899997,-2.3562508949,-6.5343443214,2.7453985891,-7.7708199338,-3.8454348651,-2.6780114669,-3.4111022743,-5.0639245022,-11.1289816432,1.2953485666,7.4711592485,16.9618377897,18.9948182654,21.0438055521,18.1046583185,2.9607731017,-4.7815107717,0.0378143262,0.0242703413,1473.7649257994,644.7805487911
1,-434.0830368126,75.9254446415,-51.9800830214,-24.7490358314,-19.2137466938,-14.8014521058,-24.3423172065,-19.067166572,-5.781464477,11.0878081578,22.8335702259,17.8455315308,15.5473543506,-5.5018257608,-14.8273847864,-19.2509039236,-16.6104911743,-1.3290580442,5.9274766809,15.2827195312,0.0350299285,0.0105949376,854.3594494586,373.2918037509
1,-418.0860415815,46.5999840315,-57.2101611045,-8.3671141892,-15.5113418558,11.2267285009,-5.7397852329,12.8938510365,2.466746728,0.5950496164,-4.3538855991,-12.1660360346,0.3696886194,6.5052390471,35.1569973126,36.1215770655,18.9313685236,2.0524327568,-1.5193798061,-3.2524826246,0.0514116891,0.0478486708,1224.6493911806,364.5556449486
1,-521.019445566,39.9561025977,-42.3788884159,1.0811346159,-19.3570881363,6.3126513267,-3.1363017832,13.3296432468,0.592774455,-1.8344077599,-6.1628912805,-0.3347963195,8.3162905416,2.5348732538,2.8438346876,-8.0040241641,3.1326019756,10.2647253655,5.025427243,11.4111396979,0.0498031966,0.0329184958,1923.3310394041,782.1809333881
1,-428.4197388216,83.2631185468,-38.7978763218,4.1739304882,0.1021146549,12.6969131269,-5.2564471689,-8.2913287614,-10.9381672822,-12.66557098,-8.8541988122,-11.731260968,-5.3254400852,-15.4485710787,-7.3915968267,0.1695023538,3.7274136327,10.2648562567,20.154954086,39.4351348945,0.0181597028,0.010428642,779.8362152357,269.3894998032
1,-431.2782861304,32.3554839714,-43.5832293189,-19.3111307172,-10.7261468997,16.2825479169,17.7758427733,14.9855527629,-8.0844162984,-18.9970774533,-4.0038568904,7.6417920707,19.843950598,1.1333466362,-11.365571643,1.368032612,26.5997691146,30.0695761133,12.6032179485,7.8050632078,0.0724559527,0.0520371663,1273.1387967517,622.9952210492
1,-577.3312959601,136.2375342976,-51.4192016716,14.8975975563,-22.6576852103,21.6212347253,-17.1421217947,3.1304308058,-14.1432374696,-4.4931841647,5.4331136339,1.3238103246,-4.8891963351,-19.6365398493,-2.2919994571,1.7877809911,-1.2130785047,-7.7402641517,-9.2230706681,-2.5351095909,0.0376621791,0.0112330126,996.7833671075,380.4392222779
